,MH
22371,-0.27879599
22376,-0.32067099
22392,0.216104
22407,-0.30062801
22423,-0.40378901
22601,-0.36000001
22602,0.087146498
22614,-0.30000001
22846,0.168128
22881,-0.57999998
23083,-0.18238799
23363,-0.17
23469,-0.38999999
23499,-0.247705
23546,-0.85000002
23604,-0.58126903
23693,-0.312778
23741,-0.26989701
23902,-0.23
24038,0.23249499
24162,-0.73998898
24185,-0.50666398
24596,0.23229399
24648,-0.64999998
24718,-0.48433101
24805,-0.507195
24814,-0.333235
24824,0.26862001
25127,-0.56999999
25208,-0.58999997
25274,0.09629309900000001
25302,-0.56
25544,-0.047399699999999996
25584,0.054358501
25651,0.174005
25775,-0.61000001
25802,-0.19908699
25807,0.15221600000000002
25924,0.0124185
25940,-0.38444999
25978,-0.31244501
26078,0.059140701
26097,0.30015501
26159,-0.34999999
26362,-0.34593901
26555,0.014030200000000001
26564,0.26927399999999996
26587,0.10476600000000001
26601,-0.452133
26779,-0.43355799
26831,-0.021302099999999997
26871,0.167169
27029,-0.48034701
27285,0.17292701
27667,-0.55931097
27904,0.268298
27912,-0.44612299999999994
28049,0.41152701
28063,-0.47999999
28087,-0.264685
28111,0.117875
28132,-0.49645200000000006
28203,-0.90026402
28360,0.091678001
28596,-0.24177299
28708,0.163798
28819,-0.110894
29176,-0.18096600000000002
29291,-1.0
29487,-0.251279
29618,-0.55000001
29631,-0.0156695
29672,-0.33967301
29843,-0.25999999
29987,-0.14431199
30075,-0.0586587
30250,-0.275502
30273,0.029761501
30341,0.122495
30482,-0.29538399
30494,-0.16203900000000002
30685,-1.1799998999999999
31302,0.36485699
31345,-0.33852401
31566,-0.074584201
31647,-0.09657929800000001
31650,-0.38035601
31725,-0.35974699
31854,-0.66477102
31941,-0.047045900999999994
31967,-0.070953399
31968,0.107779
31986,-0.31758699
32081,-0.51679498
32113,0.141471
32131,-0.34
32200,-0.31333399
32588,0.023809601
32764,0.23999999
32802,0.08295570299999999
32979,-1.05
33087,0.062612697
33512,-0.30781099
33595,-0.21359899999999998
33626,-0.28999999
33690,-0.23509499
33724,0.080803901
33892,-0.369369
33955,-0.199917
33995,-0.25
34329,-0.319758
34396,-0.059246901
34551,-0.45204601
34685,-0.02
34834,-0.23406999999999997
35134,-0.400511
35211,-0.31994501
35233,0.17851099
35426,-0.0116252
35458,-0.25718999
35539,-0.13192201
35901,0.20910101
36291,-0.63
36334,-0.064780898
36821,-0.224766
37011,0.37139201
37221,-0.15000001
37693,0.17821901
37710,0.068768397
37725,-0.48812699
37774,-0.245232
38038,0.015366299999999998
38178,-0.119822
38326,-0.52564198
39008,0.12359300000000001
39574,-0.53815001
40236,-0.0407888
40436,-0.36220399
40681,-0.41999999
40692,-0.158254
41128,-0.70999998
41430,-0.0070334799
41692,-0.30415601
42136,0.02
42522,0.25939399
42724,-0.56669801
42916,-0.135399
42928,0.047754399
43242,-0.106048
43562,-0.59306502
43976,-0.21505
44082,-1.34
44152,0.16597199
44426,-0.52999997
44628,-0.83999997
44749,-0.43754101
46094,-0.41761401
46095,-0.107929
46387,-0.23394901
46982,-0.28
48293,-0.330944
48597,-0.40000001
48691,-1.03
49769,-0.25
50958,-0.38
51837,-0.38
56440,-0.69
57388,-0.44
57509,-0.75
58794,-0.56
59847,-0.98000002
59947,-0.80000001
60339,-0.28999999
60744,-1.01
61121,-0.74000001
61779,-0.34
63038,-0.31
63506,-0.63999999
63601,-0.62
64310,-0.79500002
64580,-0.86000001
65687,-0.58999997
66096,-0.88
66327,-0.56
66552,-1.62
66771,0.25
68757,-0.44999999
69144,-0.33000001
70343,-0.86000001
70362,-0.25999999
70568,-0.44
70887,-0.63
71008,-1.01
72078,-0.55000001
72730,-0.1
73330,-0.079999998
73369,-0.44
74094,-1.17
74236,-0.66000003
74319,-0.62
74755,-0.31999999
74965,-0.76999998
75032,-1.3200001000000001
75127,-0.75999999
75375,-0.94999999
75938,-0.83999997
76119,-0.70999998
77016,0.059999999000000005
77039,-0.46000001
77352,-0.63999999
77603,-0.22
77653,-0.36000001
77844,-0.55000001
78029,-0.28
78971,-0.50314403
79035,-0.56
79380,-0.73000002
80911,-0.249906
81633,-0.64999998
81824,0.0
81825,-0.54000002
82451,0.050000000999999995
82796,-0.25999999
83431,-0.68000001
83558,-0.38
83559,0.11991900000000001
83718,-0.92000002
84134,-0.40000001
84598,-0.73000002
85437,-0.28999999
218,-0.56
573,-0.13761701
1007,-0.43519399
1442,-0.023559
2195,-0.56
2834,-1.08
3056,-0.82999998
4867,-0.94
5170,0.0
5423,-0.56999999
5444,-0.1
5662,-0.41999999
6575,-0.81999999
7322,-0.77999997
7333,-1.03
9409,-0.52999997
11108,-0.85000002
13198,-0.0099999998
14737,0.0
15123,-1.09
15485,-0.0099999998
15836,-0.37
16014,-0.75
16264,-0.029999999
16606,-0.19
16955,-0.60000002
17398,-0.47999999
17707,-0.62
18014,-0.54000002
18739,-0.5
18968,-0.63
19155,-1.09
19538,-0.13
19705,-0.77999997
19842,0.0
20469,-0.47999999
21041,-0.22
21526,-0.33000001
22102,-0.17
22543,-0.80000001
23408,-1.25
23784,-0.25999999
24265,-0.41999999
26267,-0.050000000999999995
26978,0.09000000400000001
27406,-0.51999998
28600,-0.43000001
29296,0.062939301
30342,-0.0099999998
31314,-0.37
31553,-0.44999999
31857,0.12039200000000001
32169,-0.94999999
32739,-0.09000000400000001
33534,-0.062205601
35675,-0.77999997
35845,0.28325999
37082,-0.80000001
39432,-0.14
39588,0.17
40074,-0.14283399
40075,-0.25592101
40283,-0.045383300999999994
40503,-0.91000003
40508,-0.72000003
40927,-0.16730899999999999
40938,-0.50999999
43408,-0.22
44028,-0.029999999
44582,-0.75999999
45113,0.214452
46415,-0.75
46702,-0.40000001
46805,0.24993899
48264,-0.55000001
49372,-0.30000001
49572,-0.58999997
49631,-0.09000000400000001
49999,-0.24726399999999998
50802,0.0
51001,-0.046780799000000005
51758,-0.63
52101,-0.34710100000000005
52349,-0.55000001
52439,-0.47
52589,-0.23147199999999998
52736,-0.067340903
53016,0.13
53320,-1.28
53362,-0.008356680200000001
53986,-0.82999998
54062,0.42653501
54163,-0.52999997
54509,-0.36482501
54830,0.36000001
54988,-0.25134599
55049,-0.47999999
55632,-0.145501
55886,-0.56999999
56197,0.14
57046,-0.30899099
57106,-0.111701
57704,0.15554
58172,-0.67000002
58176,-0.29583699
58549,-0.46000001
58923,0.28518099
59498,-0.5
59799,-0.024163799
60095,-0.31
60813,-0.24627499
61224,-0.60000002
62101,-0.49000001
62330,-0.49000001
62370,-0.61000001
64600,0.059999999000000005
65032,-0.27689099
65326,-0.61000001
65428,-0.31999999
65434,-0.52999997
65973,-0.325131
65981,-1.02
66022,-0.343467
66150,-0.31
66408,0.0244925
67098,-0.93000001
67201,-0.31103799
68541,0.18279700000000002
69010,-0.99000001
69118,-0.35301501
69284,0.0086401403
69324,-0.31
69887,-0.43000001
69945,-0.64999998
70047,0.047577000999999994
70097,-0.69
70289,0.19975699
70336,0.039999999
70960,-0.57999998
71752,-0.63999999
71791,0.019974900000000004
72880,-0.46180901
72922,-0.00501602
73558,-0.44
73702,0.059999999000000005
74189,-0.055084798
74252,-0.407143
74640,-0.069180898
74697,0.093812898
75157,0.163614
75427,-0.143398
76291,0.18736
77375,-0.157381
77464,-0.23505500000000001
77693,-0.32919601
77737,-0.37
77879,0.219256
78037,-0.070788503
78275,-0.354698
78562,0.19
78626,-0.0099999998
78879,-0.207183
79634,0.0
79696,-0.15922099
80798,-0.47999999
81402,-0.44928101
81543,0.079463303
81881,-0.43877801
82307,-0.62856603
82412,-0.74000001
82517,-0.227327
82735,-0.233688
83251,0.228884
84145,0.04946640099999999
853,-0.43000001
993,-0.40000001
1405,0.047411799000000004
1630,0.43762299
1710,-0.52999997
1752,-0.86000001
1753,-0.28999999
2163,-0.067409202
2262,0.136903
2381,-0.50999999
2471,-0.60414499
2481,-0.14717001
2868,-1.01
3168,-0.81999999
3533,-0.34598899
3741,0.23166101
4304,-0.15634599
4396,-0.203756
4517,0.378723
4983,-0.04523409900000001
5023,0.05752669999999999
5658,0.0268673
6088,-0.37549999
6276,0.15856799
6520,-0.081833102
7051,-0.5
7577,-0.0167867
7638,-0.5
8226,-1.0850101
8502,-0.117655
8813,-0.34999999
8971,0.253782
9074,-0.44
9144,-1.72202
9192,-0.43000001
10173,0.082127698
10424,-0.75
10625,-0.331361
10665,-0.47144201
10666,-0.369634
11484,-0.23704499999999998
11549,-0.41889799
11682,-0.12
11698,-0.0350997
12284,-0.43000001
12324,-0.050438602
12762,-0.31
12826,-0.0246608
12935,-0.83999997
13117,0.147074
13567,-0.98000002
13932,0.13253801
14018,0.02
14158,-0.52257001
14602,-0.41735399
14837,-0.269512
15551,-0.47999999
16362,-0.69
16829,0.152474
18583,-0.24764899999999998
18741,0.014747999999999999
19448,-0.0877413
19895,-0.148972
20126,-0.13034301
20331,-0.011204299999999999
20808,-0.55626303
20982,-0.199543
22319,-0.069271103
23155,-0.58999997
23482,0.07778009799999999
23506,-0.83999997
23745,-0.38033301
24143,-0.13161199999999998
24507,0.099069603
24799,-0.414074
25117,-0.36000001
25233,-0.67000002
25275,-0.37
25673,0.0
25756,-0.38999999
25972,-0.33000001
26184,-0.31817999
26280,-0.97000003
26456,-0.11825999999999999
26860,-0.21261100000000002
26980,0.2
27297,0.33587101
27978,-0.21335900000000002
28232,-0.81
28590,-0.61000001
28837,-0.039091501
29954,-0.00194915
30271,-0.27000001
30821,-0.309028
31691,-1.35
31735,-0.76999998
32173,-0.79000002
32863,-0.286075
34519,-0.08882959900000001
34848,-0.10593699999999999
35418,-1.13
35525,-0.46076000000000006
36696,-1.04
36981,0.0449154
37445,-0.47
37474,-0.23999999
39111,-0.076389402
39459,-0.55000001
39905,-0.55875897
40600,-0.54000002
40684,-0.072284698
41006,0.125324
41066,-0.37827101
41821,-0.372192
41916,0.039352099999999994
41937,0.12328599999999999
41938,-1.04
42783,0.038462099
43117,-0.61000001
43580,-0.133663
43582,-0.44
44174,-0.175
44290,-0.41999999
44292,-0.86000001
44299,-0.088189103
44725,-0.41916099
45357,-0.75
46038,-0.73000002
46424,0.026822999
46478,-0.17487299
46637,0.058389802000000005
47320,-0.46000001
47786,-0.064244501
48005,-0.07551530000000001
48188,0.032916099
48406,-0.020615401000000002
49179,-0.5
49534,-1.35
49701,-0.130657
49763,-0.16
50257,-0.77999997
50424,-0.27015501
50818,-1.03
51246,-0.44445899
51952,-0.242227
52785,-0.079999998
53144,-0.26134199
53510,-0.239329
54218,0.263946
54223,-0.201417
54298,-0.42011899
54462,-0.23999999
55117,-0.44
55385,0.012268600000000001
55714,-0.329514
55941,0.29859599
56011,-1.51
56040,-0.38214099
56165,-0.019816900000000002
56197,0.0086901598
56580,-0.42713201
56872,0.08542279900000001
57053,-0.34888601
57405,0.112206
57740,-0.52999997
57836,-0.39727601
57964,-0.072055496
58044,-0.73000002
58096,-0.40880099
58315,-0.72923499
58542,-0.5
58855,-0.69999999
59182,-0.025186
59616,-0.48591301
60412,-0.58999997
61258,0.24690700000000002
61609,0.0109259
61610,-0.16
61709,-0.30417401
61728,-0.18454599
61928,-0.37
62048,-0.061558899
62123,0.24591
62828,-0.87
63196,0.186625
64105,-0.43012899
64319,-0.193088
64943,-0.35426599
65077,-0.75422299
65260,-0.80000001
65532,0.031965502
65683,-0.26804
65828,-0.139605
66161,-0.81
66692,-0.25
66790,-0.037343301
67732,-0.11335899999999999
67856,-1.095
67861,-0.37758699
68319,0.053964801
69077,0.0182149
69361,-0.281638
69364,-0.20288699999999998
69693,-0.41270599
70337,0.054775599
70513,0.093053699
70559,-0.27759701
71058,0.21378200000000003
71164,-0.81910002
71204,-0.56
71278,-0.79000002
71584,-0.72000003
71807,-0.56999999
72242,0.0626681
72532,-0.6742090000000001
72812,-1.2166899
72868,-0.72000003
72899,-0.178489
73028,-0.552396
73593,-0.1
73888,-0.41942399999999996
74091,-0.47999999
74270,-0.496167
74324,-0.70999998
76117,0.19721299
76288,0.42360801
76799,-0.77999997
77257,-0.086583503
77294,-0.20393901
77363,0.065637402
77931,-1.03
78206,-0.43000001
78752,-0.61000001
78852,-0.038245399
78966,-0.67000002
80275,-0.77999997
81055,-0.28689799
81721,0.116763
81961,-0.282525
82391,-0.285281
82485,-0.14765899999999998
82754,-0.42421299
83607,-0.20643499
84703,-0.24199601
84744,-0.393563
823,0.038082099999999994
1558,-0.75
2455,-0.129972
3292,-0.25973099
3349,0.31167099
3550,-0.21478000000000003
3802,-0.30635601
4955,-0.283443
5182,-0.86000001
5816,-0.32698299999999997
6355,-0.156553
7310,-0.249633
8387,-0.251627
9010,-0.200936
9530,-0.30000001
9710,0.050000000999999995
10707,-0.07299999900000001
10756,-0.42943701
11440,-0.12
11745,-0.24695399
11975,0.0436728
12947,-0.037372801000000004
14963,-0.52532101
15742,-0.73000002
15798,-0.28453299
16101,-1.03
16976,-0.95999998
17163,-0.13448299
18473,-0.47
18961,-0.28999999
22274,-0.25
22511,0.18805
23206,-0.46000001
23751,0.15000001
24157,-0.25495999999999996
26226,-0.85000002
26342,-0.634139
26642,-0.44999999
26806,-0.5
27168,-0.38999999
27357,-0.35834801
27818,-0.037838899
27888,0.041898898999999996
28569,-0.94
28655,-0.51999998
28674,-1.1414799999999998
28892,-0.33738601
29591,-0.49371499
29790,-0.67000002
30820,-0.41
31296,-0.171508
31443,-0.47
32332,-0.358529
33007,0.11018599999999999
33317,-0.20999999
33428,-0.216263
33492,-0.62
33638,-1.1799998999999999
35043,-0.89999998
35286,-0.50999999
35593,-0.94
38847,-0.290777
38906,0.14
39464,-0.24625801
39540,-0.87
40710,-0.073560797
40897,-1.05
41352,-0.77999997
42584,-0.5478
42752,-0.94999999
44077,-1.01
45823,-0.47
46030,-1.04
46325,-0.456938
48562,-0.140781
49476,-0.69
49882,-0.406571
50717,-0.57999998
51205,-0.10471
51355,-0.62175202
51374,-0.61000001
53126,-0.55584699
53220,-0.81999999
55663,-0.5
57079,-0.0099999998
57370,-0.51999998
57672,-0.72000003
57789,-0.52999997
59108,-0.80000001
60032,-0.205209
60828,-0.50999999
61588,0.33000001
62506,-0.57999998
63235,-1.33
64099,-0.30000001
64504,-0.81
65379,-0.31999999
65601,-0.52999997
67435,-0.44
67659,-0.12
68709,-0.82999998
69817,-1.08
71450,-0.67000002
75743,-0.38999999
76585,-0.80000001
76914,-0.57999998
79020,-0.87
83799,-0.93000001
85442,-0.25426
85449,-0.35129899
85689,0.09324180300000001
826,-0.5
907,-0.348912
2169,-0.43000001
2314,-0.34217599
5937,-0.70999998
6303,-0.56999999
6823,-0.55000001
7304,-1.02
10305,-0.66000003
10999,-0.74000001
11115,-0.56999999
24203,-0.28999999
25003,-0.56999999
28757,-0.56999999
37659,0.19301
41699,-0.065523997
43057,-0.238325
43556,-0.81999999
43719,-0.76999998
43733,0.182612
44165,-0.46000001
45966,-0.20895999999999998
46137,-0.28
47609,0.0123363
47836,-0.20086500000000002
54890,-0.023600901
57987,-0.52999997
58312,-0.81
58583,-0.50999999
63990,-0.28
63993,-0.61000001
67693,0.13366
69181,0.114221
69960,-0.52999997
73673,0.13953701
74386,-0.81999999
74482,0.23963
75077,-0.25736701
75904,-0.23026999999999997
76169,-0.75
76191,-0.94999999
77394,-0.0061270399
77508,-0.51999998
78826,0.0155341
79109,-0.29930401
79733,-0.16656899
80624,-0.42818099
81969,0.103627
82316,-0.31999999
85037,-0.41
85590,-0.87
85808,0.28332201
86025,0.25431201
86035,-0.18882100000000002
87181,-0.16456300000000001
87278,-0.57999998
88181,-0.27000001
151,-0.85000002
638,-0.40672201
1542,0.32503799
3196,-0.43401399
5817,-0.16896901
6056,-0.27821799999999997
6749,-0.190924
6986,-0.34999999
10446,0.15518899
10491,-0.50999999
10809,-0.55000001
10927,-0.5
12145,-0.099984899
14154,-0.17408501
14261,0.079682298
15619,0.179373
16896,-0.74000001
19582,-0.46000001
19610,0.15315499999999999
19763,-0.241531
21881,-0.0143125
22289,0.08891089999999999
22475,-1.05
22790,-1.62
27817,0.207315
28707,-0.56
29524,0.07095030000000001
30001,0.059999999000000005
31142,-0.497655
31516,-0.087302901
32863,-0.0114905
33494,0.17913599
33888,0.38710901
33970,0.35889899999999997
35004,-0.81999999
36905,-0.44
36954,-0.279136
37242,-0.60984498
40376,-1.03
40517,0.064498298
40590,-0.30000001
41020,0.0099999998
41231,-0.83999997
43515,-0.010605799999999999
43847,-0.12628699999999998
45053,0.149205
45055,-0.42314300000000005
45883,-0.63999999
46524,-0.16848899
47320,0.137237
47321,-0.47
47479,-0.25018001
47528,-0.41
48068,-1.33
50758,0.10341900000000001
51031,-0.171324
52461,-0.405893
56021,-0.22225
57643,0.15405101
57785,-0.56999999
57865,-0.34744899999999995
58696,-0.216354
59271,-0.34755301
59301,-0.10591500000000001
59395,-0.80000001
60309,0.237277
61070,0.201295
61419,0.025317499
62101,-0.207773
62367,-0.644256
62824,-0.088082202
62829,0.170472
63632,-0.25
63707,0.021020999
64173,-0.251571
64563,-0.251306
65391,-0.50999999
65737,-0.18000001
66646,0.00511077
67179,-0.380411
68651,0.20415799
71116,0.08228059900000001
72762,0.14035999999999998
73899,0.1228
74078,0.28530499
74573,-0.115008
75108,-0.31951001
75851,-0.072606899
75904,-0.014289700000000002
76654,0.032038201
77192,-0.38722399
79338,-0.00403438
79564,0.47012901
79950,-0.26909801
79963,0.0126381
80263,-0.16163
80281,0.11
82640,-0.15760501
82766,-0.196714
82959,-0.46532601
82979,-0.20999999
83081,-0.19209699
83110,0.039999999
83402,-0.030547701
83542,-0.37441301
83641,0.0020439101
84121,-0.48848799
84896,-0.15415099
84995,0.21616399
85333,-0.072896399
85344,0.041843299
85578,-0.48381099
86343,0.069939397
86983,-0.44
87201,-0.31
87435,-0.41357699
87779,-0.39378199
1448,-0.31275001
2389,0.07460130000000001
2621,-0.029656900000000003
3423,-0.611821
3693,0.030751299
4781,-0.07072339999999999
5181,-0.106597
5277,-0.0070324298
5774,-0.68179101
6117,-0.184387
9884,-0.224214
10308,-0.059773400000000004
11259,0.09117049699999999
12260,-0.197778
12683,-0.158822
13143,0.074906401
13204,-0.155435
13406,0.25699899
13408,-0.47999999
14898,-0.194405
15575,-0.174032
16011,-0.56445903
18279,-0.31672901
18510,-0.0257445
19604,-0.17692401
22254,-0.29284599
23556,-0.23947001
24536,-0.0090300702
24988,-0.132865
25195,-0.25602600000000003
25548,-0.26383799
25691,0.071804203
25894,-0.165693
26145,-0.125653
26633,-0.26793301
27013,0.13198
27671,0.081707798
27893,-0.27004701
28755,-0.129393
29416,-0.22718200000000002
29495,-0.46000001
32295,-0.0130761
32658,-0.75
32857,-0.36000001
33175,-0.16470499
36233,0.177609
37018,0.169782
37844,-0.099051103
38079,-0.048269399000000004
39057,-0.439917
40122,-0.73000002
42143,-0.28
43699,-0.249275
44085,-0.82999998
45031,0.16651601
45496,0.014234700000000001
46296,-0.57999998
47355,-0.37320799
49287,-0.15494201
49778,-0.50975299
50251,0.00485603
50338,-0.10043099999999999
51626,-0.207984
53580,-0.23335799999999998
54534,-0.26246199
55363,-0.04767009999999999
55976,-0.34
55979,-0.093506202
56001,-0.19983499999999998
56298,0.080926903
58578,-0.51999998
59813,0.0302289
60246,-0.29396099
61150,-0.76999998
61933,-0.50828999
62680,0.020537599999999996
63925,-0.464077
65308,-0.19833199999999998
69195,0.065493703
71270,-0.076132797
72188,-0.68000001
77131,-0.382819
77826,-0.00551556
79166,-0.204125
80507,-0.56
81999,-0.63999999
83461,0.060030598
84360,-0.75999999
84888,-0.37
85059,-0.44999999
85355,-0.0039621601
87417,-1.0700001000000001
1132,-0.09876439699999999
1353,-0.15369000000000002
2822,-0.41999999
2921,-0.47745499
4909,-0.036497898
5706,-0.56999999
6297,0.09237729800000001
7380,0.148949
7876,-0.58999997
10948,-0.42627200000000004
11368,-0.32771301
13355,-0.64999998
16829,-0.46000001
17019,-0.57999998
17358,-0.042704701
22225,0.0054648598
25911,-0.77999997
26136,-0.16
29199,-0.75999999
29883,0.0184696
30777,-0.61000001
31016,-0.30000001
31842,-0.165776
35957,-0.41999999
36903,-0.30000001
42774,0.2493
43404,-0.56999999
43713,-0.44
44394,-0.47
45542,-0.34332201
48195,-0.56999999
51406,-0.12627301
52269,-0.051685500999999995
52766,0.020086
52963,-0.50999999
53844,-0.41
53884,-0.07433579900000001
55751,-0.291437
56435,-0.42132199
56931,-0.55000001
59247,0.163368
59777,-0.56
60669,-0.33615699
63378,-0.0078337099
75376,-0.25999999
75831,-0.79000002
79600,-0.55000001
82222,-0.50999999
85041,-0.81
86827,-0.55000001
87922,-0.81
6294,-0.28999999
7181,-0.86000001
11421,-0.83999997
13218,-0.62
16741,-0.56
16957,-0.47
17138,-0.44
19890,-0.49000001
22363,-0.38
23134,-0.75
28860,-0.68000001
39502,-0.47999999
42465,-0.47
43006,-0.34
44911,-0.72000003
44917,-1.955
47182,-0.17807699999999999
52077,-0.30000001
58784,-0.81
59548,-0.40000001
59611,-0.51999998
60625,-0.28261399
71681,-0.23999999
76644,-0.43000001
82363,0.066643298
1682,-1.1
2367,-0.19638801
4770,-0.27721301
5871,-0.55000001
6131,-0.67000002
6520,0.019080799
9516,-0.41
25035,-0.76999998
25919,-0.37
27662,-0.22
29034,-0.31
30565,0.14
34237,-0.58908403
36372,-0.62502003
45003,-0.37602901
45637,-0.75
47786,-0.16
55330,0.20691501
59002,-0.17339100000000002
59867,0.12700999999999998
64179,-0.74000001
65458,-0.51999998
68155,-0.13448
79556,-0.52999997
84286,-0.43000001
17545,-0.51999998
18138,0.15000001
27132,-0.81999999
27279,0.25
27609,-0.73000002
28441,-0.47999999
35554,-0.93000001
37180,-0.49000001
43640,-0.62
52438,-0.54000002
55729,-0.37
58055,-0.25
62258,0.029999999
64414,-0.68000001
75730,-0.44999999
76244,-0.58999997
77188,0.18000001
79532,-0.44
81813,-0.23999999
88816,-0.55000001
1977,-0.69999999
4061,-0.49000001
5424,-0.47999999
16177,-0.30000001
18459,-0.57999998
19097,-0.54000002
23971,-0.56999999
26567,-0.56
28341,-1.02
28808,-0.52999997
32613,-0.56
35817,-0.52999997
35818,-0.07
37858,-0.31
40579,-0.56
42289,-0.11
42587,-0.56
42701,-0.75999999
42938,-0.50999999
44944,-0.69
47200,-0.34999999
67185,-0.52999997
69746,-0.55000001
72494,-0.27000001
74186,-0.49000001
82411,-0.44999999
83317,-0.44999999
85007,-0.75999999
85881,-0.79000002
2655,-0.77999997
20556,-0.54000002
20999,-0.31
27777,0.27000001
36647,-0.55000001
43887,-0.56999999
46068,-0.49000001
47094,-0.33000001
47765,-0.47999999
49066,-0.18000001
49844,-0.70999998
