,ID,Teff,logg,MH
78616,91187733,9839.0,3.99439,
79603,90595069,6327.0,4.0518998999999996,
79691,91185171,5449.0,4.3748202,
81021,91182149,5509.0,4.3363099,
81971,91185280,6310.0,3.9806498999999995,
82109,90896972,9261.0,4.00804,
82149,91291772,6197.0,4.32722,
82294,90900674,6145.0,4.2516599,
82372,91291781,3513.0,4.770229799999999,
82419,91182210,6694.0,3.7039599,
83093,90893333,6483.0,3.8913,
84354,91291867,6526.0,4.0638399,
84881,90900802,5517.0,3.9131998999999995,
85733,90893471,7240.0,4.11832,
86243,90893521,5707.0,3.8078001000000006,
86657,90900902,6623.5,3.9295101000000003,0.31045899
87149,91188169,8115.0,3.7998300000000005,
87315,90533750,5727.0,4.1939802,
88876,90897525,7705.0,4.0947499,
89174,91182501,4351.8501,4.6980901,-0.28717199
89967,90893711,6487.0,3.8037701,
89973,91188325,6406.0,4.22575,
90468,91292180,6564.0,3.7950798999999997,
91630,91188411,7797.0,3.9640199999999997,
91808,90595611,8917.0,4.2175498,
92707,91292281,6059.0,3.78685,
92756,90901224,6234.0,4.366879900000001,
93778,91182714,6192.0,4.3277998,
515,90901298,5622.0,4.0167999,
1467,91187961,6291.0,4.333489900000001,
1813,277816313,10809.0,3.6273899,
2201,91185893,5309.0,3.7823801,
2285,1828714378,6080.0,4.34865,
2499,277816346,5512.0,3.8986299,
2758,91182832,6763.0,4.2916999,
2815,90901400,5780.0,4.44696,
3002,90894124,7368.0,3.9671298999999998,
5652,277816451,5374.0,4.4696202000000005,
5950,90898369,4960.0,4.50244,
6198,91292615,6300.0,4.2618499000000005,
6326,91188408,5989.0,4.308020099999999,
7184,90898464,5776.0,3.9609001000000004,
7770,91186119,6595.0,4.0354099,
9645,90894442,5365.0,4.3398499,
10155,91294314,5641.0,3.9087998999999995,
10170,91186221,6380.0,3.4836699999999996,
10283,90898728,6695.0,4.1749301,
10382,90535722,4967.0,4.5950098,
10917,91294410,6287.0,4.1851602,
11397,90535815,5773.0,4.04776,
13050,91289539,6218.0,4.2212800999999995,
13492,90901992,6113.0,3.9952199,
13708,90902002,5694.0,4.16079,
14109,91289589,7178.0,3.62992,
14130,91293042,7200.0,3.9467599,
15674,91294886,7622.6899,4.5942898,
16674,90894833,9817.0,4.2782998,
16911,91289742,7848.0,4.2632599,
17038,91293180,6252.0,3.9442699,
17429,90902196,5464.0,3.7564001000000005,
17588,90894871,6385.0,4.0925202,
17673,91295066,5393.0,4.217239900000001,
18580,91295138,6039.0,3.89762,
19634,90894973,6864.0,3.6489998999999997,
20972,91289911,6819.0,4.1489201,
21269,90539346,5154.0,4.6079102,
22101,277816704,5779.0,4.5244498,
23670,91186830,5377.0,4.46802,
23676,277816764,5731.0,4.388279900000001,
24086,91295621,6035.0,3.67151,
24312,91290068,6368.0,4.0982699,
24371,91290409,5485.0,4.0740299,
25014,90895221,6416.0,4.2119398,
25024,91290467,6340.0,3.8601601000000003,
25728,91290150,6387.0,3.9010401,
26782,91186972,6660.0,3.98311,
26844,90900181,6670.0,3.75653,
27176,91293685,5759.0,3.7885498999999996,
27177,91293686,5692.0,4.3023901,
28142,90895390,6886.0,3.77777,
28421,91290275,6594.0,4.2262402,
28601,90895415,5847.0,4.36655,
29364,90900352,6559.0,4.4089398,
30434,90597091,5875.0,3.9605401,
30695,91187130,6373.0,4.3136601,
30904,90895512,6368.0,3.9224801,
31789,90895534,6793.0,3.2490201,
32446,90900612,6268.0,3.3475299,
33251,91494084,6387.0,4.236370099999999,
33497,91291294,5268.0,4.5307698,
33743,90900723,6463.0,4.1173601,
33913,91291309,5661.0,4.4768099999999995,
35077,90895650,5845.0,3.9512801,
36052,90597337,6884.0,4.0810299,
36306,91187349,6008.0,4.414370099999999,
38360,90597444,6235.0,3.87269,
39081,90595018,6354.0,4.1308599,
39251,90901297,5649.0,4.1964202,
39505,90595145,6365.0,4.00106,
41445,91294417,7028.0,4.1420498,
41907,91294442,5853.0,4.396180200000001,
42101,91578823,6404.0,4.152219799999999,
42269,90901561,5921.0,3.95612,
42360,91294464,5444.0,4.05652,
42800,91494590,4543.0,4.5990901,
44174,278130343,6506.0,4.22193,
45070,90981651,6146.0,4.16151,
45373,278130406,5771.0,3.9967201,
45831,90597790,6093.0,3.7651,
45947,91494782,5751.0,3.5509501000000006,
47029,91494835,5183.0,4.23595,
47030,91494838,5823.0,4.4546399,
50366,91579122,6202.0,4.3235102,
50932,90981944,7270.0,4.0944400000000005,
52333,91495358,6242.0,3.4449699000000003,
52402,91579210,6376.0,3.6187601000000003,
53035,91579246,6866.0,4.0721102,
54474,91295108,7576.0,4.1770401,
55162,90982160,6241.0,3.9955001000000006,
56416,90902814,6020.0,3.9493201,
57973,90598328,5877.0,4.2623301,
58144,90902970,5429.0,4.4447498,
58721,91495897,6455.0,4.0289602,
58994,91579513,6616.0,3.88115,
60832,90598455,6665.0,3.9393201,
62427,91495626,5715.0,3.7170199999999998,
62562,91579693,5827.0,4.3649702,
65579,91495806,6424.0,4.0656099,
66003,91495827,6318.0,4.022160100000001,
66522,90981588,5916.0,4.0208902,
66978,91579875,5961.0,4.138,
68789,91772319,5799.0,3.9767101,
69654,90981868,5634.0,4.2123599,
70958,91580053,5535.0,4.406529900000001,
73481,91772726,5124.0,4.5858102,
73615,91580166,6451.0,4.2518802,
74615,91497141,6464.0,3.86586,
75953,91497236,5340.0,4.4463401,
76328,91852990,5891.0,4.3947401,
77731,91853068,6711.0,4.1275702,
77750,91496462,6961.0,3.6860199000000002,
78213,91580394,6321.0,4.0770602,
79319,91773300,5166.0,3.8227,
79827,91853165,3950.0,4.1504402,0.30000001
80654,91497613,4556.0,4.1761599,
80690,91580488,5892.0,4.1328602,
84977,152029705,5268.0,4.5185199,
86208,91772285,9217.0,3.7201800000000005,
86885,91496942,5293.0,3.87026,
87964,91580799,5643.0,4.3112601999999995,
88380,91576153,7045.0,3.8448,
90461,91497137,6431.0,3.9942501000000004,
90669,91576321,5268.0,4.3762798,
2271,91854002,6617.0,4.393040200000001,
3445,91497480,5340.0,4.0046701,
3554,91854075,6644.0,3.8972298999999997,
3819,91848527,6163.0,4.16786,
5615,91497600,6579.0,4.1153797999999995,
5707,91581282,6407.96,4.2170501,-0.1119
6202,91854235,6591.0,3.6361599,
8124,91848905,6016.0,3.9275,
9201,91581432,5204.0,3.83569,
9811,91577344,5895.0,4.1546698,
10528,91773125,5762.0,4.31706,
10666,91581500,5968.0,4.08881,
10866,91854494,5936.0,4.1926498,
13548,91498032,6104.0,4.1374998,
14395,91849556,6408.0,3.9335699,
14844,91576036,6307.0,4.2025499,
15340,91849638,6203.0,3.9783101000000003,
15404,91854754,7295.0,3.4845300000000003,
15489,91577778,5568.0,3.6976199,
16370,91581772,5664.0,4.3885999,
19092,91576252,6216.0,4.1210799,
19401,91849994,6240.0,3.5068599999999996,
19418,91847507,5832.0,3.9816699,
19496,91581916,5988.0,4.3599600999999994,
19726,91581925,5672.0,4.1634402,
20972,91847575,5648.0,4.406390200000001,
21916,91847618,5908.0,4.3741002,
22577,91855158,6232.0,4.4912801,
23441,91582092,5578.0,4.4416099,
25845,91576611,7101.9399,3.90516,
25939,91582198,6816.96,4.288959999999999,
26455,91847814,6066.0,4.2898502,
27518,91576689,5929.0,3.37218,
29173,91582337,5915.0,4.0678,
29538,91847959,5761.0,4.2862601,
29878,91578788,5551.0,4.4210401,
32869,152029864,6221.0,4.5285602,
33227,92041557,5857.0,4.3981699999999995,
33738,91855720,4541.0,4.45399,
33797,91577013,4597.0,4.541220200000001,
34158,91851293,5451.0,4.4039602,
34159,91851295,5280.0,4.4175401,
34860,91851364,5790.0,4.2150202000000005,
38032,91577226,5510.0,4.1683898,
38174,91851659,5317.0,4.4946599,
38673,91577259,5499.0,4.5598998,
40627,1828356383,6358.0,4.1177802,
42111,91856186,8046.0,3.9367199,
43795,92042013,6622.0,4.1075602,
45064,91583011,5184.0,4.461770099999999,
45279,91583019,6064.0,4.0513401,
45976,91852387,5760.0,3.6328498999999996,
47805,91856513,5512.0,4.5745702,
50211,91852891,6306.0,4.210279900000001,
54035,91583381,6175.0,4.3768401,
54601,91853255,5757.0,4.0841297999999995,
57703,91857011,6242.0,4.01652,
58799,91578373,5638.0,3.5637801,
59611,91853600,9766.0,4.0510201,
60907,91857182,10427.0,4.2805800000000005,
61093,92098998,6074.0,3.9350099999999997,
63512,91857299,6605.0,4.1747198,
64852,91578711,5721.0,4.4102001,
65709,91849592,6427.0,3.4337498999999996,
66245,91857436,7021.0,4.1802602,
66481,91857452,10186.0,3.7531199,
66554,91854131,6119.0,4.213659799999999,
70010,91857655,6456.0,3.9106400000000003,
70708,91857683,7406.0,3.6910601,
71174,91584068,6393.0,4.378680200000001,
71951,92099427,9771.0,4.2558498,
73151,91580233,6133.0,3.7859599999999998,
77404,91584331,5661.0,3.9267498999999995,
78100,91581102,4583.0,4.5938802,
78460,92099718,5917.0,4.3312802,
78695,92099726,5505.0,4.4566302,
78995,91581318,6256.0,4.3231602,
85496,92042169,5816.0,3.4328799,
86568,92100055,5784.0,3.7915299,
91745,92100272,6139.0,4.442329900000001,
92784,91856022,5517.0,3.98774,
93101,91850872,5721.0,4.40874,
94606,91584196,6667.0,4.0970998,
94792,92101684,5995.0,4.2638502,
351,91585134,5747.0,4.08219,
720,92100468,5586.0,3.6877899,
1167,91851023,5373.0,3.9893099999999997,
4344,91585298,6125.4502,4.12046,0.055914099999999994
4345,91585299,7854.0,3.9778599999999997,
6061,91856604,6001.0,4.3944502,
6659,91859376,6029.0,3.5121,
6782,92103872,5952.0,3.66433,
7971,91851341,6173.0,4.2664199,
9348,91859528,6085.0,4.2010002,
9588,107657036,5632.0,3.7857201000000003,
9880,107657047,6289.0,4.246429900000001,
10980,107657092,6598.0,3.8652998999999997,
10981,107657094,5610.0,3.5927501000000004,
12460,91857086,6540.0,3.9758400999999997,
12973,91851590,6322.0,3.8615501000000005,
13198,91851598,6554.0,3.7527101000000003,
13867,91851633,5454.0,4.484660099999999,
14193,107655006,4963.0,4.6076298,
14528,107657273,5820.0,4.3180699,
17861,91857491,5539.0,3.8959601000000004,
18591,91585912,5353.0,4.345970200000001,
18807,91585924,6189.0898,4.3393502,
19051,107657473,5458.0,4.245769999999999,
19873,91857623,6070.0,4.2138,
20619,92101305,6274.0,3.9225800000000004,
21264,92101331,7603.0,4.1439199,
22634,92041958,5802.0,4.4273,
23715,91852085,6328.0,4.0289102,
25769,92101555,5722.0,3.85342,
27521,107655643,6227.0,3.6855199,
27897,107657917,6044.0,4.4204102,
28386,92101658,6671.0,3.6728400999999997,
28608,107657962,6602.0,4.2086501,
29202,91858291,6149.0,3.4632101000000004,
29835,92099409,5598.0,4.366740200000001,
30432,107655781,7277.0,4.0875802000000006,
31357,91852462,6184.0,4.4189601,
32615,92099857,5467.0,3.7760401,
33940,107655931,6147.0,3.9279498999999998,
34111,91858662,5757.0,4.3563499000000006,
36693,92101996,6018.0,3.88555,
37810,107655474,6422.0,4.02387,
38774,107658456,6168.0,3.58532,
39383,107656197,6127.0,3.8136899,
41743,92102207,5656.0,3.8825800000000004,
43061,107655955,4617.0,4.5131202,
43075,107656372,5625.0,4.1147699,
43151,91852917,6168.0,4.1624498,
43373,92102274,6147.0,4.2258902,
43406,92101845,6290.0,3.9767001000000004,
43615,91852929,5406.0,4.435460099999999,
44957,107658759,6195.0,3.7785599000000003,
45082,107656136,8840.0,4.236370099999999,
46681,107656280,5826.0,4.2507901,
47838,107657767,5984.0,4.3175998,
48106,107656638,6070.0,3.97019,
48666,92102482,5617.0,4.183669999999999,
49109,91859665,6106.0,3.6391399,
49114,91859674,5708.0,4.0225301,
49601,107656503,6069.0,3.9423498999999995,
50276,91859743,3968.0,4.597980000000001,
53130,92103657,4722.0,4.6025801,
53215,92102667,5851.0,4.1135502,
55396,92102750,5824.0,4.4035201,
55802,107911926,6067.0,4.223229900000001,
55837,92102775,6376.0,3.9730799,
56264,92102790,5827.0,4.01334,
56502,107657042,4601.0,4.4710002,
60484,92102981,5400.0,3.89799,
60948,107658843,7136.0,3.93909,
62191,107912516,6106.0,4.3252702,
62197,107912527,8636.0,4.1141601,
62480,92103066,6201.0,3.8795699999999997,
62718,92103076,6056.0,3.4709699,
64103,107659715,5780.0,3.90505,
66076,92103233,6156.0,3.7290201,
66394,107659304,5114.0,4.5869398,
67247,107659873,5978.0298,3.9291301,
67975,107659445,6231.0,3.3535399,
68420,107659474,5595.0,4.4197202,
69976,165878321,6069.0,3.6428399,
71368,107659720,6095.0,4.32728,
71599,107659750,6604.48,3.4954300000000003,
75812,107911536,6154.0,3.94714,
78528,92103795,5451.0,4.4160699999999995,
79710,107660497,6123.0,3.9967201,
80071,107913994,5728.0,3.8968898999999997,
80655,107911760,5995.0,4.1010399,
83881,107914267,6001.0,4.28719,
83908,92104008,5928.0,3.8975400999999996,
88033,92104135,6456.0,4.0505199,
88449,107661229,5773.0,3.81178,
90372,92104206,6236.0,3.5666900000000004,
90494,107912247,6265.0,3.6414199000000003,
91312,107661044,5461.0,4.302830200000001,
94425,107912447,4963.0,4.4311099,
95104,107912485,5998.0,3.7395899,
387,107918492,6368.0,4.1027097999999995,
1044,107661954,6236.0,3.6715400000000002,
1566,107918544,6649.0,4.258259799999999,
10367,107913047,7719.0,4.368289900000001,
12730,107913182,5318.0,4.30755,
13196,107661848,6060.0,4.1698799,
14430,107661893,5713.0,4.13521,
16101,107916563,6438.0,3.9923,
16137,107913336,6120.0,3.6935,
23161,107917147,6657.0,3.9958400999999997,
27260,107919619,6843.0,3.8355099999999998,
27757,107918467,5974.0,4.4271698,
28464,107918642,4924.0,4.4693398,
28586,107913964,5792.0,4.1159501,
29274,107914003,5979.0,4.1838398,
29412,107918852,6511.0,4.1475,
36606,108171990,6495.7998,4.12392,-0.19237
37078,108172006,6467.0,4.27635,
37566,108172029,6360.0,4.1409101,
38500,107920076,5437.0,4.345670200000001,
40764,108172178,5644.0,4.02003,
42314,107920211,5678.0,4.1385002,
42422,108172251,6294.0,4.0248799,
43275,107922327,6350.0,4.2715100999999995,
46595,107914852,6024.0,4.1680999,
47165,107920422,7754.0,4.19031,
48689,107920481,5369.0,4.474309900000001,
50614,107920556,7691.0,4.5186701,
51545,107920600,5276.0,4.2343402,
52787,107997065,5741.0,4.3604698,
53868,107920701,6107.0,4.0787101,
56143,108172871,4297.0,4.5032401,
56854,108172898,6015.0,4.4148597999999994,
57398,108169758,5968.0,3.7941101,
60329,108173057,6117.0,4.0872598,
62064,108169963,5664.0,4.0964998999999995,
64262,108173238,5942.0,3.8308001000000003,
67358,108170192,6437.0,3.4813199,
67694,107915864,6260.0,4.2631001,
67700,107915870,6373.0,3.9006701,
69996,108170312,6625.0,4.2718501,
71896,107921432,6695.0,3.82111,
72765,107916147,6355.0,3.7068199999999996,
74342,108170496,5595.0,4.389639900000001,
76317,108173854,6573.0,4.1478,
77370,380548681,6346.0,4.0157299,
80761,108174098,5525.0,4.0028,
81452,108174137,9746.0,4.2489099999999995,
85686,107922024,6835.0,4.021230200000001,
87442,107916911,5497.0,4.1662598,
90264,107922205,5605.0,4.0998902,
93309,108171408,5670.0,3.8010900000000003,
96366,108171548,6242.0,3.62974,
96606,108171565,6318.0,3.53284,
97237,107917414,4814.0,4.4951301,
97240,107917418,5737.0,4.4830899,
247,107922484,6320.0,4.1465602,
2371,107922575,5324.0,4.2678099000000005,
3590,1828384473,6127.0,3.6720300000000003,
3858,108171788,5832.0,3.3578701,
4524,107917632,5761.0,4.4398599,
6176,107922726,6526.0,3.9488201000000003,
6633,107922745,5617.0,4.4659699999999996,
8906,108170645,5563.0,4.3408899000000005,
9300,108175414,6611.0,4.2862101,
10380,380548757,5956.0,3.9531900999999996,
10507,108170806,6059.0,4.1220498,
11656,107917961,5866.0,4.2027000999999995,
12354,107922982,3680.0,4.6900702,
13981,108171105,7063.0,4.1064501,
14184,380548871,6113.0,4.1280198,
14185,380548872,5573.0,4.098410100000001,
14241,107995056,6352.0,4.1435199,
14693,380548974,6216.0,3.8198199,
16759,108171330,5655.0,4.2493400999999995,
17393,108175808,6868.0,4.1083798,
17848,108175832,6038.0,3.8506801,
18963,108175902,4421.0,4.62784,
21306,108176038,5905.0,4.2035799,
22277,108171798,6399.0,3.8816199,
22495,108171820,5893.0,4.1587901,
23654,107920237,6504.0,4.0577502,
25492,107995535,5151.0,4.3978901,
26263,107920744,7737.0,4.301179900000001,
27460,108432050,7359.0,3.93255,
27796,107995632,9221.0,4.1146698,
28948,108172406,5905.0,3.2375901000000002,
29036,108432316,6177.0,3.99474,
30364,108172542,6320.0,4.07302,
31322,380761121,6516.0,4.1954699,
31977,380761159,6183.0,4.0907102,
32666,107922197,6492.0,4.2193499,
34036,108172844,6498.0,3.8108798999999998,
39606,108173438,5682.0,4.2641602,
40071,108173491,5697.0,3.42805,
40247,107996149,6622.0,3.7783401,
41120,107996024,6920.0,4.078249899999999,
43653,108433289,7298.0,4.1343597999999995,
44889,108433330,6444.0,3.7044599000000002,
46510,108177326,5333.0,4.432829900000001,
46561,108432039,5691.0,4.367579900000001,
46836,107997128,9275.0,3.9468801,
49627,380761056,6417.0,4.444970099999999,
49835,380761079,6082.0,4.359139900000001,
50410,107996563,5708.0,3.7525201,
50737,380761124,6576.0,3.86199,
51388,108177583,5873.0,3.84321,
52100,108432286,6343.0,3.9040998999999994,
52277,108436606,6203.0,4.0660701,
53259,108432338,6132.0,3.9333,
53880,108436939,5607.0,4.564070200000001,
55474,108177758,6574.0,3.7685101000000003,
57270,108437565,6163.0,3.8350699,
57476,108174914,5413.0,4.15379,
60091,107996977,7843.0,4.2810702,
61691,108178074,6256.0,4.2730699,
62702,108175345,6173.0,4.4182501,
64064,107997140,5699.0,3.9581599,
67557,108432963,6241.0,4.0925999,
68589,30339005,6296.0,3.75863,
69389,108434345,6255.0,3.9526701,
70096,108176023,8452.0,4.2041502,
70770,108434417,5696.0,4.40762,
72791,30339138,6256.0,3.9542898999999996,
73760,108176363,5427.0,4.4088402,
76778,108516308,5782.0,3.79901,
77889,108176742,5647.0,3.5576999,
78141,108434705,6351.0,3.83969,
80441,108434174,5416.0,3.7518599000000004,
82399,108271396,6307.0,4.3095498,
82484,108434888,6183.0,4.3266301,
83495,108177219,6195.0,3.9914400999999997,
84369,108271502,6074.0,3.6749001000000003,
84579,108434967,5561.0,4.5425,
85683,108516724,6779.0,3.9486599,
86423,108435042,6497.0,4.1714201,
88291,108177594,5532.0,3.5752398999999997,
90369,108435211,6448.0,3.8071799,
91999,108517043,5427.0,4.344970200000001,
92123,1829275215,5206.0,4.28021,
92850,108177991,5583.0,3.8123701,
94475,108438548,8585.0,4.2766199,
95959,108517270,6438.0,3.91554,
96203,108438639,6052.0,3.8900299,
432,108435499,5779.0,4.14675,
888,108435511,5478.0,4.0882201,
2368,108178491,6739.0,3.9252998999999997,
4984,108438909,6332.0,4.18501,
5418,108178725,4686.0,4.4680800000000005,
5940,108438952,6162.0,3.7753998999999996,
5942,108438955,6237.0,4.2047099999999995,
7134,108438994,5852.0,3.5683601,
7196,108435769,6565.0,4.0204401,
8359,108435813,6494.0,4.2834501,
12150,108435964,5574.0,4.4941902,
12714,108272776,4894.0,4.2164102,
12873,108436000,7875.0,4.0509501000000006,
13585,108436021,6304.0,3.7380199,
13882,108439304,6319.0,4.0316,
15949,108438469,6022.0,3.99476,
15969,108439392,6771.0,3.9362699999999995,
16206,108439401,6466.0,4.0072699,
16597,108518850,5998.2002,4.32757,
17789,108438668,6297.0,4.2207098,
20772,108438935,6101.0,4.3253598,
20776,108438949,6391.0,4.14151,
22099,108436362,6371.0,4.0099001,
22926,108272230,7241.0,3.8502300000000003,
23324,108519451,5736.0,3.7437899,
25041,108436474,6374.0,4.2260799,
26120,108439478,5677.0,3.84392,
26376,108272510,6337.0,3.73366,
26916,108436551,5283.0,3.82516,
27126,108436565,6513.0,4.1544199,
27524,108272603,6349.0,4.0163598,
28242,108515255,6272.0,4.1906300000000005,
28530,108515590,6102.0,4.0511098,
29163,108515351,6164.0,3.6673801,
30160,108515669,5760.0,3.7785699,
30493,108273690,5987.0,4.2684398,
31222,108515526,6120.0,4.2502599000000005,
31226,108272865,6098.1899,4.441840200000001,
32773,108515633,5831.0,4.0289502,
33488,108515807,5648.0,3.7699298999999997,
34677,108515862,6938.4199,3.9707401,
35113,108273144,6373.0,3.9046800000000004,
35804,108515947,5989.0,4.1271,
36267,108273235,6739.0,4.1293802,
36494,108273261,7262.0,4.063109900000001,
36984,108515962,4318.0,4.5459399000000005,
42163,108273666,5686.0,3.9753599000000004,
43494,108273765,6794.0,3.5048498999999995,
43544,108665359,6382.0,3.9679799,
43801,1828456944,5387.0,4.677430200000001,
47812,108274131,6813.75,4.0504599,
48224,108437453,6235.0,3.7223300999999998,
48716,108665721,5825.0,3.8831898999999996,
49438,108517254,5277.0,4.4807801,
49503,108274244,6337.0,3.9127400000000003,
49596,108274689,6287.0,4.344119999999999,
50491,108522033,6660.0,4.015679799999999,
50709,108522091,5725.0,3.6717400999999996,
50710,108522093,5521.0,4.4278698,
50711,108522097,5849.0,4.1968002,
50775,108665904,5465.0,4.0852299,
50777,108665909,6431.0,3.9431601,
51352,108517616,6330.0,4.2655802000000005,
51722,108274825,6332.0,3.97559,
52159,108274842,5243.0,4.3112502,
52748,108666091,5085.0,4.40411,
53845,108437707,5977.0,4.23984,
54721,108437748,6629.0,4.21945,
55385,108522571,5859.0,4.0982599,
56145,108666368,6142.0,3.8877398999999997,
57026,108275107,6547.0,4.21842,
58930,108519222,6361.0,4.0216599,
59033,108437966,4978.0,4.5411301,
61327,108666873,7077.0,4.2157402,
64990,108667138,6327.0,3.9520800000000005,
64991,108667139,5886.0,4.5974698,
66956,108667281,5988.0,3.8749199,
70279,108667529,5977.0,4.06988,
71111,108667580,7617.0,3.6603199999999996,
73190,108664852,4418.0,4.4634199,
74031,108664919,5767.0,4.2069802,
77932,108665116,9889.0,4.0878801,
78627,108665142,6457.0,4.029099899999999,
78770,108668150,5706.0,4.4541001,
80347,108670431,6235.0,3.9136900999999997,
80970,108668315,5974.0,3.7493999,
83085,108670548,5738.0,4.0517902,
87357,108670727,5851.0,4.1110601,
87926,108668829,6691.0,3.9547701,
89063,108670793,5569.0,3.8698699,
89467,30693904,6886.0,4.09235,
90141,108670299,6235.0,4.05475,
90721,108909882,5833.0,4.4684,
92018,30693993,6898.0,3.75984,
93593,108910016,5924.0,4.2005,
93733,108666036,5371.0,3.8893498999999996,
94036,30694052,6140.0,3.9203501000000003,
95233,108910092,5617.0,4.2725200999999995,
95694,108910117,6470.0,3.7588798999999997,
1731,108910194,5912.0,4.342229799999999,
2563,108669590,6140.0,4.372479900000001,
3136,108910246,5120.0,4.114200100000001,
5065,108734535,6390.0,4.13449,
5430,108671272,9728.0,3.7720799,
6202,108666485,7455.0,3.8775498999999995,
9169,108671433,5725.0,3.9385199999999996,
9240,108670107,5431.0,4.68468,
11090,108910630,5742.0,4.4629502,
14352,108910158,5185.0,4.47963,
15328,108666979,6000.0,4.0517201,
17620,108910514,4812.6602,4.6111398,-0.13
17798,108910937,6074.0,4.3838601,
19847,108671861,6042.0,3.8543601,
20900,108910869,6198.0,3.8394101000000003,
21165,108911095,6015.0,4.176420200000001,
22086,108911138,6307.0,3.6893498999999994,
25591,108916103,6983.0,4.1914601000000005,
26652,108911375,5646.0,4.7880301,
28389,108667731,6881.0,3.5931599000000003,
29719,109164701,6011.0,4.334720099999999,
31259,108911551,5766.0,4.464719799999999,
34348,108732125,5380.0,3.6531799,
37001,108912336,6847.0,3.9287701,
37725,109165938,6178.0,4.3664699,
37949,109165948,8109.0,3.9944501000000003,
38639,108911891,6962.0,4.099649899999999,
38663,108916847,6031.0,4.1199498,
38804,108668296,5479.0,4.473330000000001,
39301,108911923,5815.0,4.3330998,
39365,108912602,6422.0,4.1711602,
41797,108917003,7203.0,4.0085402000000006,
44811,108668625,6352.0,4.2329302,
45608,108913160,6146.0,3.79494,
46017,108668685,5590.0,4.1150398,
46076,108913214,6428.0,4.2393799,
46597,108732614,6276.0,4.1652398,
47192,425602127,5762.0,4.20822,
47432,108917318,3797.0,4.7348099,
47486,108913340,5558.0,4.24437,
48012,108912314,5406.0,4.52776,
48361,108917374,7354.0,3.8817899,
48570,108917385,5606.0,4.34166,
50366,109167825,5700.0,3.7400501000000004,
54861,109168623,6004.0,4.23102,
55065,108912621,6040.0,4.145929799999999,
56000,108917830,6428.0,3.5288199999999996,
56224,108669273,6469.0,4.02104,
57401,108733017,6556.0,3.9305501000000005,
58106,109164587,6891.0,4.2134199,
58233,108912782,6846.0,4.18291,
58533,108917978,5917.0,3.9439398999999997,
59306,109164636,5939.0,3.79054,
59348,108912833,6330.0,4.2414999,
59653,108733112,5595.0,4.4699502,
59877,108733124,5618.0,3.6464601,
60990,109164722,5579.0,4.3903499,
61215,108914648,6565.0,4.1108599,
61598,109169648,6229.0,3.6779599000000003,
64643,109164888,7072.0,4.0283298,
66395,108915217,5470.0,4.0957398000000005,
66733,108913185,4772.0,4.377910099999999,
67090,108918483,6870.0,4.12078,
67170,108913210,6196.0,3.3660099999999997,
67470,109170447,6085.0,4.19068,
67826,108669970,5590.0,4.428719999999999,
69249,108670052,6004.0,4.0685401,
69336,108918603,5572.0,4.331840000000001,
69870,108915596,6310.0,3.9100900000000003,
70500,108670129,6311.0,4.081409900000001,
72233,108918787,6204.0,3.76177,
73075,109165242,8689.0,4.2691302,
74976,108915889,6241.0,3.73101,
75131,108670604,6845.0,3.6925001,
75497,108918976,6762.0,4.2564001,
75558,108670689,5385.0,4.503620099999999,
76239,108913695,6300.0,4.00596,
76821,108919048,5693.0,4.4735198,
77231,108733865,6054.0,4.2688498,
77279,109169866,6755.0,3.9912900999999996,
77972,109165443,5928.0,3.61131,
78768,108671331,6087.0,3.6127601,
79386,108919205,6414.0,3.75843,
79568,109170878,4892.0,4.47119,
80753,109170570,6282.0,4.1633101,
81526,108913953,6621.0,3.80568,
81951,109165598,6253.0,4.2307600999999995,
82638,109165638,5866.0,3.9554199999999997,
83267,108916378,6820.0,4.1479402,
83285,109170670,6388.0,4.2123199,
84253,108732006,6392.0,4.2283502,
85543,109170779,7504.0,4.2990198,
86208,109170809,5819.0,4.2467499,
86250,109171555,5492.0,3.9920101000000003,
87824,108919690,6237.0,4.0483398,
88221,108732803,6157.0,4.2362399,
89716,109171006,5599.0,3.5298800000000004,
90595,109165994,5899.0,3.7960000000000003,
90758,109172104,6115.0,3.6440699,
91534,108733379,6036.0,3.97,
91729,108734455,6778.0,4.14257,
91913,109172235,7541.0,4.0400599999999995,
93137,108733672,7113.0,3.9317900999999997,
93331,1157678,6222.0,3.6324,
93773,109171194,5300.0,4.4162998,
94918,108917204,5581.0,4.3728099,
511,109166194,5909.0,4.03297,
1609,108992093,6326.0,4.1498799,
2204,108734335,5678.0,4.1458601999999996,
3009,109172877,6519.0,3.8471401,
3507,109166315,6033.0,3.8689101000000004,
3588,1158341,5751.0,4.5253801,
3894,108992384,6815.0,4.1208901,
4260,108734669,6603.0,4.0964599,
4495,1158523,6432.0,4.0957799,
6129,108992676,5788.0,4.1342802,
6341,108992693,6143.0,3.9906800000000002,
6916,108917670,6463.0,3.7674401,
6992,108914878,4009.0,4.5675101,
7159,108735157,5933.0,4.072259900000001,
7375,108735168,3703.0,4.6768699,
7398,109171573,6153.0,4.331669799999999,
7651,108992860,7144.0,4.17662,
9425,1159278,7465.0,4.229539900000001,
10052,108735008,6544.0,4.7933601999999995,
11054,108993269,5807.0,4.4291201,
11613,108735075,6612.0,4.1943998,
11850,108918018,6608.0,4.0432801,
12055,108735096,5925.0,4.3561001,
12124,108993385,5762.0,3.3931201,
12641,109171807,6841.0,3.48996,
